"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g1015",722.230451736341,-1.13252614410225,0.38233367730964,-2.9621406936252,0.00305508148757513,0.0153301580021691
"g1020",528.014828773567,1.7079137782622,0.639809950969508,2.66940796352758,0.00759850946282937,0.0342055088358879
"g1021",185.003858212668,5.59369473330003,1.24842393596873,4.48060516314879,7.44316942274179e-06,8.90635657422095e-05
"g1026",738.335647971523,-1.55511623605369,0.393034614968487,-3.9566902680528,7.59953621708176e-05,0.000682328220024957
"g1032",530.981114447612,-1.70963419870226,0.632505485086895,-2.7029555300495,0.00687259404776976,0.0314432407414302
"g1061",599.066300854915,2.52678034135417,0.659551528070072,3.83105827796023,0.000127593276663201,0.000986909322256803
"g1069",334.543517558151,-1.6558205731652,0.411195735934841,-4.02684276236654,5.65308085688278e-05,0.000527620879975727
"g108",2140.36852725466,2.52314004738782,0.392137065625139,6.43433194300434,1.24017567682788e-10,4.13391892275962e-09
"g1092",1434.0759668877,1.74694115070004,0.392459465423878,4.45126517413268,8.53658487920456e-06,9.95934902573865e-05
"g112",670.639884223199,-1.37702551320722,0.524914891350533,-2.62333101212718,0.00870746289092125,0.0384553045193303
"g1129",314.961256446286,-1.85758305583958,0.638598148636327,-2.90884503784781,0.00362766623925912,0.0179460520670062
"g1133",268.470996759644,-3.69814325464723,1.00852939280557,-3.66686710474505,0.00024554032160985,0.00174495660027305
"g1134",57.1878202453523,-3.33209187723607,1.20470815513824,-2.76589135968263,0.00567674432486198,0.0260571870649403
"g114",128.708653974947,3.37458932126333,0.385650633058243,8.75037931223539,2.12636800698238e-18,2.28993477675025e-16
"g115",160.069914453863,2.71008064232078,0.530652741026827,5.10706990239361,3.27192733452562e-07,5.51891357630828e-06
"g116",84.0900411513201,-2.04983501680337,0.53872730227285,-3.80495847928121,0.000141827979711551,0.00107329281943877
"g118",156.811971678912,6.32572252219779,1.56448131331457,4.04333530120335,5.2696176632153e-05,0.000505305803322015
"g1181",642.042138379423,-1.44573153286469,0.383404117714056,-3.77077727147137,0.000162739873816169,0.00121189267735445
"g1185",346.777145938835,1.54533227071115,0.400495689217126,3.85854907385372,0.000114062166719704,0.000907312689815827
"g1189",21.0436799520491,-2.5609700441639,0.763187749526247,-3.35562257878698,0.000791865552474385,0.004862332339755
"g1193",105.530434509562,3.0462641264524,1.06305920789106,2.8655639345768,0.00416267206921808,0.0200266010202932
"g1198",34.2717775967797,-1.73532898292815,0.672529828353933,-2.58030039675042,0.00987144042873565,0.0421341969519204
"g1199",160.424438115438,-2.63155537964442,0.836214160252996,-3.14698734454371,0.00164962101602248,0.00898704663665383
"g1221",417.182129468533,-3.24259227172493,0.660194091411064,-4.91157420811566,9.03480812436175e-07,1.40541459712294e-05
"g1222",2496.66462446655,-2.12329100678252,0.656273437739416,-3.2353755076487,0.00121482848486605,0.00699901184696493
"g1226",302.44533412926,5.1622128873082,1.56260589672456,3.30359235052736,0.000954545237335597,0.00571095441140956
"g1266",314.828847031158,-2.14887717953783,0.666472972195758,-3.22425254914412,0.00126301959288144,0.00721725481646539
"g1277",112.512713439869,-1.69187498787754,0.470658388061074,-3.59469847089604,0.000324767490718985,0.00222879650493421
"g1280",158.696548982426,2.81976478876624,0.879910146059672,3.20460538089421,0.00135247770141661,0.0076970275690376
"g1290",675.985371352332,-8.60588105066278,0.836499722165758,-10.2879664184245,7.98448226941308e-25,1.86304586286305e-22
"g1293",666.570460437832,2.1010916091767,0.54334386695711,3.86696480249874,0.000110198325444369,0.000881586603554952
"g1294",1349.78478739151,-1.46430571205376,0.41953393643796,-3.49031528768901,0.000482450995581748,0.00323172915700693
"g1295",812.279606393192,2.9391254821861,0.624867788691099,4.70359576118117,2.55619117930829e-06,3.47443461265204e-05
"g1296",4422.95037084525,-3.60577636202722,0.558723180472533,-6.45360079561703,1.0922329715498e-10,3.72957600041393e-09
"g1297",287.171957112594,4.80650428794,0.564904634959807,8.5085233692267,1.76162397664569e-17,1.76162397664569e-15
"g1298",7679.87952597854,-1.42046315710647,0.413624930360756,-3.43418167726874,0.000594345696664816,0.00385224062653122
"g1302",380.044720980118,3.03070618623229,0.339865394829039,8.9173720900794,4.7748325682632e-19,5.57063799630706e-17
"g1304",555.896387762842,2.67086194718169,0.443601350479696,6.02086072166711,1.73491999513392e-09,4.85777598637498e-08
"g1306",1199.59683219021,-1.91896703133155,0.397845681024543,-4.82339540896806,1.41134789579709e-06,2.05821568137076e-05
"g1321",35.9786021407077,4.09159138287434,1.43633429046538,2.84863447878046,0.00439072929249072,0.0209082347261463
"g1330",862.995799280161,1.03847870134992,0.272354360685238,3.81296887898961,0.000137307407650242,0.00104473027559967
"g1332",170.917671458409,-1.76750734869501,0.569341315300405,-3.10447757995993,0.00190615373613602,0.00999481359771697
"g1339",927.821993177067,-1.69056596100582,0.51628671621123,-3.27447115705793,0.00105859945283487,0.00627982726257973
"g1340",298.126748753658,0.96076096290826,0.307949875094205,3.11986151192415,0.00180936084843547,0.00959509540836993
"g1341",184.363019264166,1.35565220512194,0.311528866380608,4.35161024039962,1.35141342863018e-05,0.000147810843756426
"g1353",2525.26933479681,-1.01963257029422,0.337578545780088,-3.0204306021226,0.002524155452136,0.0128502459381469
"g1355",261.125372117055,1.77486227904896,0.268309463627029,6.61498202506995,3.71596895041479e-11,1.36904119225808e-09
"g1372",42.8661894433206,4.02564741829801,1.55745079152782,2.58476700528621,0.00974448223049003,0.0418128858288671
"g1384",835.960616831496,-2.48202621102844,0.593677652300634,-4.180764092113,2.90531163225381e-05,0.000305822277079349
"g1385",28.2558236584743,3.30888231803139,0.898704992720778,3.68183368828734,0.000231562454889445,0.00166249967612935
"g1392",453.534513400162,1.9916572679778,0.42000607565249,4.74197251762062,2.11647340337823e-06,2.90496349483286e-05
"g140",743.557681346357,-1.57960350615844,0.452034484663468,-3.49443142005954,0.000475072645949692,0.00319760434773831
"g1402",264.977357873971,1.19840601439291,0.256255331465276,4.67660909742009,2.91657465211545e-06,3.85207972920908e-05
"g1408",331.822324344343,-3.93732307286026,0.823311316568817,-4.78230165627896,1.73299352016329e-06,2.45069790730163e-05
"g1410",317.150471143135,3.68905365371975,0.71416367557848,5.16555767238031,2.39723095863211e-07,4.19515417760619e-06
"g1447",58.6603663434389,3.67543403435877,1.15281325908513,3.18823018853512,0.00143146531931137,0.00804839938568641
"g1448",170.69133770497,3.25969098137573,0.854538352020401,3.81456370409681,0.000136423742627672,0.00104367890534831
"g1456",3099.73055550649,-5.03783539275446,0.213804578692378,-23.562804050155,9.27984893804395e-123,1.29917885132615e-119
"g146",796.186693520811,2.67905395777413,0.668124621476916,4.00981175016717,6.07671750398897e-05,0.000563404271893017
"g1467",1099.67227377697,-5.62303807430599,0.69320998615171,-8.1115941585345,4.99599244545066e-16,3.64338965277776e-14
"g147",492.952994562061,1.53910899308594,0.389777053853989,3.94869061138344,7.85798327643138e-05,0.000696276999177464
"g1478",578.811020178856,6.33631972979771,1.94706261282687,3.25429685109008,0.00113673429044725,0.00668667229674853
"g1480",207.351701984714,-2.53214112101553,0.310313222222886,-8.15995239544383,3.351566586234e-16,2.76011365925153e-14
"g1487",360.35897672162,-2.00411543232493,0.751100955700485,-2.6682370953128,0.00762504282701179,0.0342149357622324
