"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g1015",722.230451736341,-1.1632325220383,0.348108206038889,-3.34158316827599,0.000833020560055816,0.00510757131713055
"g1017",13.5691027549534,6.02612575335877,2.33561234102045,2.58010528867384,0.00987701959274155,0.0378844587118854
"g1018",707.809639461029,-1.07485565175359,0.335901883475274,-3.19990957071461,0.00137470712100833,0.00793645348210993
"g1021",185.003858212668,8.91113388472439,1.31577271810229,6.77254799565741,1.26533806597668e-11,4.42868323091839e-10
"g1025",448.553157736723,-1.27364262447118,0.479452823535071,-2.65645035747301,0.00789680765688006,0.0322641416459417
"g1026",738.335647971523,-1.62164371715733,0.358379325632446,-4.52493657187271,6.04136215562259e-06,6.63365256303657e-05
"g1027",108.118845713366,-1.24376829635728,0.450756252414985,-2.75929238849962,0.00579266809064947,0.0252116124152619
"g1054",30.7693699903934,5.22388094684076,1.74187884407731,2.99899213117082,0.00270874302471585,0.0139591665077381
"g1061",599.066300854915,2.60989135379415,0.601206722041285,4.34108811181077,1.41778850212156e-05,0.000141778850212156
"g1069",334.543517558151,-1.4310402281476,0.37515745870045,-3.81450560280672,0.000136455841294113,0.00109686992045028
"g1072",52.5038344149682,4.95005181856789,1.64139671622119,3.01575589231338,0.00256339538694035,0.0133742368014279
"g108",2140.36852725466,1.62068698553184,0.357060026595916,4.53897626397133,5.65279980360974e-06,6.3311357800429e-05
"g109",12.7738889918176,7.37304360797533,2.84297470999403,2.59342567559837,0.00950250757773763,0.0368676193029085
"g1092",1434.0759668877,2.21903578468138,0.358119361764418,6.19635803478599,5.77846005868415e-10,1.59144473747367e-08
"g1093",62.5342662807333,3.49785989367683,1.38580773442776,2.52405857376831,0.0116008597457576,0.0430746929736113
"g1104",142.533320482818,5.43379650711393,1.26513982484173,4.29501656687923,1.7468029157778e-05,0.000168656833247511
"g1106",8.74348175248186,-5.44559135779514,1.72574035030729,-3.15551024626937,0.00160217638677672,0.00897218776594965
"g111",36.9679853333067,4.44231649944587,1.54878212977692,2.86826430524848,0.00412730585783296,0.0192607606698872
"g1116",42.1357785042374,-1.52968300952431,0.446818363359855,-3.42350076666912,0.000618200774147117,0.00387528843495208
"g112",670.639884223199,-1.48063631254353,0.478262335275431,-3.09586643842826,0.00196238732133215,0.0106348732252839
"g1120",23.1632137587405,5.66613677298867,1.988479863216,2.84948159536538,0.00437905392429028,0.0201005753901849
"g1124",111.205283490153,-0.925095762909819,0.354582282479229,-2.60897345586919,0.00908142864955995,0.0354554840600622
"g1133",268.470996759644,-2.7958083170579,0.918787451092437,-3.0429326322793,0.00234284775935752,0.012416354055901
"g1134",57.1878202453523,-3.14217262498244,1.10436042739868,-2.84524195817469,0.00443776993255354,0.020259384474701
"g114",128.708653974947,4.20792567869456,0.364199496792052,11.553903055218,7.05424551408815e-31,1.31679249596312e-28
"g115",160.069914453863,2.60520942109696,0.481934470251342,5.40573372918993,6.45436221854374e-08,1.21835151990489e-06
"g116",84.0900411513201,-1.75678919970656,0.485659790746343,-3.61732478821604,0.000297663696448451,0.00212667726046249
"g118",156.811971678912,5.18970343082813,1.39815356138486,3.71182649328432,0.000205769025455697,0.00153640872340254
"g1181",642.042138379423,-1.21647837536029,0.349061446905807,-3.48499780237419,0.00049214108348345,0.00324474462247379
"g1185",346.777145938835,2.00737355555341,0.365254648526432,5.49581932400278,3.88900525111426e-08,7.87172147213489e-07
"g1186",8784.06104020642,-3.03491715648191,0.614692149915079,-4.93729610326273,7.92131544107181e-07,1.14722499491385e-05
"g1193",105.530434509562,3.83477110841588,0.974296262432111,3.93593946346796,8.28718627561246e-05,0.000717653244486028
"g1196",545.570048708904,1.12409797955371,0.420128327214321,2.67560625346805,0.00745942240196074,0.0308665754563893
"g1197",27.0338058475939,5.30875739619599,1.84247164507806,2.88132379696463,0.00396008585390939,0.018740687984698
"g1198",34.2717775967797,-1.56260751136868,0.590328976099699,-2.64701136930939,0.00812066227609117,0.0327163372274177
"g1199",160.424438115438,-3.17032591663081,0.759821710619028,-4.1724602920966,3.01328125298625e-05,0.00028123958361205
"g1211",9.17010936760815,-5.40516019392312,2.13121819813756,-2.53618338969075,0.0112068029003454,0.0420255108762952
"g1221",417.182129468533,-2.28419443567437,0.601342084547024,-3.79849422545405,0.000145577820222369,0.00114821942710601
"g1222",2496.66462446655,-2.30316148028218,0.59871842733233,-3.84681909749166,0.000119661254024251,0.00099520250871654
"g1226",302.44533412926,6.60723255527724,1.43704937207695,4.5977770031157,4.27022684117253e-06,4.98193131470128e-05
"g1266",314.828847031158,-1.78142784162768,0.606050940572488,-2.93940281644462,0.00328845380325608,0.0160598906670646
"g1268",466.901475147706,-1.65426693799344,0.606843265427303,-2.72602009816917,0.00641030949131845,0.0273332993538452
"g1272",82.0277608830118,5.11413460857109,1.55185466407228,3.29549842969889,0.000982472525697763,0.00591596359559943
"g1276",75.9073416807118,0.946321793701742,0.376597179006696,2.51282231109043,0.011976964304675,0.0436470716526118
"g1277",112.512713439869,-1.60140868008679,0.428313609739749,-3.7388694724406,0.000184849667941859,0.0014115792824651
"g1280",158.696548982426,2.91601194427995,0.796714534669918,3.66004612365716,0.000252169853116138,0.00183941244606074
"g1282",122.024588589243,2.71355663939292,0.609123530271202,4.4548544006907,8.39501473496039e-06,8.92634478147687e-05
"g1290",675.985371352332,-13.7488721276201,1.4933602843394,-9.20666785624475,3.364056800868e-20,3.5322596409114e-18
"g1292",48.0359224978655,2.98926618750779,0.605762259897462,4.93471842899851,8.02664714391239e-07,1.15254420527973e-05
"g1294",1349.78478739151,-1.2425147197612,0.382397463146023,-3.24927553006995,0.00115699351696836,0.00677759574292193
"g1295",812.279606393192,2.07867484896375,0.568944266140438,3.65356498460721,0.000258624294136185,0.00186475885900768
"g1296",4422.95037084525,-3.50009047363812,0.50981258428109,-6.86544542358395,6.62841029180177e-12,2.7160315342017e-10
"g1297",287.171957112594,4.07353667554667,0.502858624141941,8.10075929889359,5.4617218274033e-16,2.95990086130243e-14
