"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g1015",722.230451736341,1.14670693711943,0.349419450133846,3.28174901734914,0.00103165386771835,0.00601924517672435
"g1017",13.5691027549534,-5.95657015270165,2.33714150440587,-2.54865618597445,0.0108138852180881,0.0411550020170404
"g1018",707.809639461029,1.00539357805831,0.336853029655456,2.98466538682066,0.0028388868630782,0.013991656682314
"g1021",185.003858212668,-8.62995902507651,1.31606766681471,-6.55738245280628,5.47604440842007e-11,1.7040161717966e-09
"g1025",448.553157736723,1.22400291860724,0.480676241658811,2.54641859223834,0.010883459345157,0.0412861282140881
"g1026",738.335647971523,1.41740607298857,0.359451912092389,3.94324254595773,8.03872816652025e-05,0.000650890897972839
"g1027",108.118845713366,1.16662531944775,0.456626769474302,2.55487719388603,0.0106225268139398,0.0407196861201027
"g1032",530.981114447612,1.51552964619278,0.578012291208611,2.62196785300853,0.00874236768708918,0.0349474496710593
"g1054",30.7693699903934,-5.01722066387231,1.74313408502362,-2.8782758061921,0.00399855382253881,0.0186638379893208
"g1061",599.066300854915,-2.42610799368281,0.60147828967057,-4.03357533488299,5.49345579071109e-05,0.000471249423776135
"g1069",334.543517558151,1.22191186893093,0.377064759343309,3.24058888732799,0.00119283076846683,0.00676079439127448
"g1072",52.5038344149682,-4.70413305416923,1.64213451279127,-2.86464538533645,0.00417476464941059,0.0192597427285308
"g108",2140.36852725466,-1.56525431701342,0.357166014331245,-4.38242793045186,1.17363995712202e-05,0.000123488496329754
"g109",12.7738889918176,-7.73649184394262,2.84358046509689,-2.72068680274852,0.00651464521872366,0.0272790025385605
"g1092",1434.0759668877,-1.97814367243927,0.358333627734022,-5.52039641087654,3.38235743841477e-08,6.54609909117591e-07
"g1093",62.5342662807333,-3.44691375498998,1.38688547568656,-2.48536293401128,0.0129419414913127,0.0464680116441475
"g1095",165.789780656863,1.48202564395561,0.593553017384678,2.49687155241117,0.0125294332125035,0.0452423190606363
"g1104",142.533320482818,-5.39326967911246,1.26581735769661,-4.26070131391349,2.03786428028294e-05,0.000199635223012903
"g1106",8.74348175248186,3.85784873342912,1.39280077929156,2.76984963735546,0.0056082176059599,0.0241724917199857
"g111",36.9679853333067,-4.37522439531829,1.54973525463985,-2.8232076299607,0.00475457691784852,0.0215586101960731
"g1116",42.1357785042374,1.27553514736366,0.455232789440212,2.80194040708745,0.00507962558109846,0.022580856574799
"g112",670.639884223199,1.49045925244599,0.479514041520035,3.10827029740633,0.0018818586927518,0.0100119939352766
"g1120",23.1632137587405,-5.17382825232497,1.99065419997964,-2.5990592702529,0.00934796312902126,0.0370880437143918
"g1129",314.961256446286,1.44060196565102,0.584365419526721,2.46524164078321,0.0136920878455521,0.0482874298019803
"g1133",268.470996759644,2.86799508188115,0.922905776786628,3.10757084202781,0.00188631769795066,0.0100119939352766
"g114",128.708653974947,-4.17430009986849,0.365221062726294,-11.4295163282979,2.97762734524775e-30,5.2505495521202e-28
"g115",160.069914453863,-2.73237240758415,0.482658998214484,-5.66108249860069,1.50421086114549e-08,3.18291018218386e-07
"g116",84.0900411513201,1.78883741227887,0.497437330024025,3.59610609077625,0.000323016106635257,0.0021629812710133
"g118",156.811971678912,-5.01587926129769,1.3984162934491,-3.58682838922474,0.000334724453217918,0.00223196515654133
"g1181",642.042138379423,1.2673455067561,0.350686064941773,3.61390324125517,0.000301621662381501,0.00205439303948259
"g1185",346.777145938835,-1.83297573856865,0.366115038561842,-5.00655680730534,5.54123132502354e-07,8.46683548211375e-06
"g1186",8784.06104020642,3.0984251222994,0.614829271742265,5.03948862668701,4.66777365579227e-07,7.48258261792156e-06
"g1193",105.530434509562,-3.75898195254175,0.974838048631779,-3.85600660316616,0.00011525437564067,0.000892237532398749
"g1196",545.570048708904,-1.04425310497225,0.420654087892851,-2.48245086646642,0.0130482061044667,0.0466385204679926
"g1197",27.0338058475939,-5.29536400404008,1.8433151983431,-2.87273929537386,0.00406929769033936,0.0188829691069256
"g1198",34.2717775967797,1.97248179196294,0.619028912667264,3.18641302788901,0.00144048790421532,0.00792024686944854
"g1199",160.424438115438,3.07943167893904,0.765525934621485,4.02263534084142,5.75505640923003e-05,0.000488410402216473
"g1221",417.182129468533,2.30040793486767,0.605212863679192,3.80098982180105,0.000144119222648964,0.00109434070021007
"g1222",2496.66462446655,2.31508972776795,0.599278434722432,3.8631287121824,0.000111943985877377,0.000870858360722539
"g1226",302.44533412926,-6.4256681896189,1.43718336296303,-4.47101487201408,7.7849283960672e-06,8.52046990659217e-05
"g1266",314.828847031158,1.99833160633991,0.609719929354009,3.27745823964967,0.00104746223585211,0.00608909365676666
"g1268",466.901475147706,1.69819345514747,0.60884681977229,2.7891965597892,0.00528389852519172,0.023100680329144
"g1272",82.0277608830118,-5.01939098954284,1.55248375679504,-3.23313591370832,0.00122439295758484,0.00689046675066361
"g1276",75.9073416807118,-1.00815334702049,0.380448204835063,-2.64990959139249,0.00805133128227142,0.0324301084897582
"g1277",112.512713439869,1.41160255607656,0.433002567633712,3.26003276098509,0.00111399345545601,0.00638233795598806
"g1280",158.696548982426,-2.5935452790277,0.798207112176114,-3.24921344280815,0.00115724609239042,0.00658261486961865
"g1282",122.024588589243,-2.42350608345931,0.611091607147316,-3.96586380031084,7.31306153425307e-05,0.000607635008107834
"g1283",100.306866897457,-4.06126700769838,1.6116467838654,-2.51994856959772,0.01173719824177,0.0428205370337678
"g1290",675.985371352332,9.71570451457881,0.817988373202342,11.8775582060449,1.54824103432971e-32,3.07132315185156e-30
"g1292",48.0359224978655,-2.81097518189658,0.610738606905042,-4.60258308565326,4.17283010504102e-06,4.76423120625906e-05
"g1293",666.570460437832,-1.31185125717206,0.494536601619112,-2.65268789585453,0.00798536694923223,0.0322462527949912
"g1294",1349.78478739151,1.37877989858544,0.383274948748817,3.59736503282149,0.000321457202517966,0.00216166347625429
"g1295",812.279606393192,-2.13068351684636,0.569068938778718,-3.74415711639267,0.00018100036925519,0.00134858021599994
"g1296",4422.95037084525,3.46238449591184,0.510279173154915,6.78527495940089,1.15865627335363e-11,3.99736414307001e-10
"g1297",287.171957112594,-3.83093459636724,0.503250963303032,-7.61237409507043,2.69106299278542e-14,1.37765063533886e-12
"g1298",7679.87952597854,1.14378673272021,0.377644989977436,3.02873535483297,0.00245579706863157,0.012372539517201
"g1302",380.044720980118,-2.448683023101,0.305143021719172,-8.02470595363823,1.01769416227804e-15,5.98178013161203e-14
"g1303",23.8757611503099,-5.32519295011895,1.79174092259115,-2.9720775380951,0.00295791972043362,0.0143994435470189
"g1304",555.896387762842,-2.46570784461405,0.403950670942817,-6.10398254534176,1.03457589410619e-09,2.69721848717096e-08
"g1306",1199.59683219021,1.56165304698524,0.363675217963871,4.29408705858087,1.75413637667828e-05,0.000172907728558288
"g1321",35.9786021407077,-7.7211840095801,1.60784669512691,-4.80218918444253,1.56940309692734e-06,1.99251417185894e-05
"g1327",26.0356379291567,-4.48059756081534,1.67097680469985,-2.68142415155796,0.00733095311897564,0.0301404730565139
"g1330",862.995799280161,-1.09594602703354,0.248541816081847,-4.40950357694591,1.0360784728245e-05,0.000111854186147788
"g1332",170.917671458409,1.71654783770964,0.521406958077995,3.29214601208461,0.000994259769211835,0.00583318603121353
"g1339",927.821993177067,1.86909601289857,0.471519092768255,3.96398797326581,7.37079674811303e-05,0.000609242418711218
"g1341",184.363019264166,-0.706889347790609,0.278758657901447,-2.53584714861313,0.0112175684409238,0.0416897287307189
"g1349",15.7290938213151,-6.32839767643832,1.88203977735735,-3.36252068238658,0.000772343402089151,0.00469620298511679
"g1353",2525.26933479681,1.20343704895843,0.308226134677513,3.9043965243815,9.44607967124319e-05,0.000757117597892068
"g1355",261.125372117055,-1.51635930304698,0.242019323389364,-6.26544724533188,3.71756846363145e-10,1.0535323485327e-08
"g1364",159.611306931868,-1.63686930768498,0.521415918636597,-3.13927758854214,0.00169364927187455,0.00911125896428782
"g1372",42.8661894433206,-5.06098916957453,1.46202420748956,-3.46163158150762,0.000536911588550505,0.00342200277521948
"g1377",119.507863271122,-3.37877334344229,1.24163914832708,-2.72122004850981,0.00650414498664654,0.0272790025385605
"g1384",835.960616831496,1.99835647706463,0.542887457864855,3.68097742564187,0.000232341577189907,0.00166844381448137
"g1385",28.2558236584743,-3.58623959307897,0.822913686638328,-4.35797781870546,1.31269683954154e-05,0.000133541659253361
"g1387",115.71571951423,-3.97591542637737,1.57565160432824,-2.52334679535484,0.0116243700260935,0.0426047926822411
"g1392",453.534513400162,-1.9618554730159,0.382865796156445,-5.1241335546575,2.98909063136391e-07,4.89039879585002e-06
"g1395",11.9614790827416,-5.81580680394409,2.25319460257802,-2.5811382635525,0.00984751332598211,0.038398043361999
"g140",743.557681346357,1.78538683594304,0.412920545232619,4.32380237931063,1.53362687491023e-05,0.000152116615655158
"g1402",264.977357873971,-1.45657920560125,0.234883426175702,-6.20128558799065,5.60037806676189e-10,1.53237930895709e-08
"g1408",331.822324344343,3.39922319162382,0.757095472653707,4.4898210521708,7.12830327887975e-06,7.9109211913162e-05
"g1410",317.150471143135,-2.12651466896475,0.646037159524239,-3.29162903033438,0.000996089108039614,0.00583318603121353
"g1412",11.8799933097176,-7.91993635387326,2.70531933997094,-2.92754213406774,0.00341652765318784,0.0162336209149973
"g1447",58.6603663434389,-3.67669231015983,1.04759263744858,-3.5096584098896,0.000448682703951341,0.00290636510681951
"g1456",3099.73055550649,5.66279369279354,0.199849308313416,28.3353179482253,1.26961378065886e-176,2.01487706990561e-173
"g1464",15.1730206832334,-6.30775452380586,2.28464165238845,-2.76093824920485,0.00576355727260784,0.0246414362787205
"g1467",1099.67227377697,7.00156264632458,0.639286218769453,10.9521563906097,6.48842786802405e-28,1.02971350265542e-25
"g1469",1638.61821432365,1.55914028480287,0.616134212961543,2.53052054569186,0.0113893414366685,0.041937087842211
"g147",492.952994562061,-1.28911102871356,0.353993790048368,-3.64162046045333,0.000270927300866215,0.00191459966801216
"g1478",578.811020178856,-6.6246391808763,1.77769484635009,-3.72653337803044,0.000194131374584453,0.00141975341689183
"g1480",207.351701984714,2.37210362068045,0.287915320606137,8.23889335130399,1.73810784142545e-16,1.10335085773688e-14
"g1487",360.35897672162,3.62608394321036,0.685696814257772,5.28817382232612,1.23543550991831e-07,2.21740087720602e-06
"g1491",104.813921572397,1.29453668416488,0.491019358401472,2.63642697994491,0.00837842305704241,0.033662170611459
"g1503",577.379554638599,-2.00544103035523,0.419789750991147,-4.77725105393895,1.77707849129221e-06,2.20329966068808e-05
"g1506",40.7416194097961,-4.87827187385001,1.91739851884563,-2.544213853251,0.0109524007423636,0.0412861282140881
"g1507",56.5106608084192,-4.0834731438476,1.59036504757071,-2.56763260113464,0.0102395618248202,0.0393466939854469
"g1529",29.3356043753315,-7.04557868029619,2.02869757267169,-3.47295662754579,0.000514758534647594,0.00329403949389408
"g1542",53.9675714101765,-2.34260564452747,0.943250173676782,-2.48354647568843,0.0130081358786541,0.0466002520077294
"g1545",2832.25871404926,1.24485314692132,0.50440382134138,2.46796930207792,0.0135881972063188,0.0481351171577036
