"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g1000",28.1152764782745,5.00761745099151,1.78845869457404,2.79996259694674,0.0051108528159772,0.0174190114701845
"g1015",722.230451736341,-1.90859203353772,0.380904224103769,-5.01068749769961,5.42359262682956e-07,6.49403854001961e-06
"g1017",13.5691027549534,7.59222586994169,2.7452428386667,2.7655935434947,0.00568193061947516,0.0188020249589905
"g1018",707.809639461029,-1.21949223298678,0.368313242301935,-3.31101924374217,0.000929568157947802,0.00416702967355911
"g1021",185.003858212668,11.3109636026206,1.88426450719766,6.00285339951697,1.93879662248637e-09,4.25133717219903e-08
"g1026",738.335647971523,-2.32670024012227,0.392046161389394,-5.93476092681676,2.94273984620505e-09,6.22765874429441e-08
"g1027",108.118845713366,-1.94276292922476,0.491807821614293,-3.95024813319946,7.80702142176147e-05,0.000522381580426687
"g1028",430.308731469523,-1.57349506409738,0.612444150787357,-2.56920579954024,0.0101931902501211,0.0309709620287485
"g1031",323.039702546053,1.48181735055095,0.293630137509836,5.04654380206905,4.49873792047237e-07,5.45846867683981e-06
"g1035",99.4141331959987,8.8170717615795,2.35115559688163,3.75010134304753,0.000176763117737905,0.00101485449300627
"g1036",190.486158062554,3.31542082324792,1.00911700396673,3.285467205701,0.00101813393635914,0.00445433597157124
"g104",70.4038958071497,2.16402118693828,0.832239969007102,2.6002370320186,0.00931593883404275,0.0287860928318469
"g105",59.5222939560848,2.93650659041616,0.745437451797034,3.93930648820648,8.17174833191765e-05,0.00054279496219307
"g1058",15.2910861323211,7.46746194142921,2.99904077142681,2.48995012424474,0.0127761022888632,0.0368830211247217
"g106",347.802081881063,-2.10940230046024,0.705567153038709,-2.98965490580954,0.00279292790487574,0.0104347142007456
"g1061",599.066300854915,3.97489687800675,0.668624203046598,5.94488931135765,2.76643728439716e-09,5.9308360172132e-08
"g1069",334.543517558151,-1.51905504233876,0.411689128172006,-3.68981092379999,0.000224420788159822,0.00126063529151505
"g1072",52.5038344149682,4.9160293463496,1.82329079085526,2.69623988175995,0.00701271447173914,0.0225896289178146
"g1075",170.374807572348,1.82557740533649,0.397252839335693,4.59550498969198,4.31702461897978e-06,3.98831716068183e-05
"g108",2140.36852725466,1.76826764912249,0.39177722154735,4.5134519106001,6.37809167472006e-06,5.66250090145879e-05
"g1092",1434.0759668877,1.81323713265837,0.392757099584816,4.61668836686886,3.89912108366964e-06,3.6560393201222e-05
"g1093",62.5342662807333,6.30256096361717,1.79559247910965,3.51001746606908,0.000448077260191341,0.00224038630095671
"g1095",165.789780656863,-3.53939838999542,0.625101628058027,-5.66211673610754,1.49517049109304e-08,2.74869726645387e-07
"g1104",142.533320482818,8.11106076654247,1.93180571531928,4.19869384494596,2.68458986819523e-05,0.000203581398338139
"g1106",8.74348175248186,-5.38577244508762,1.7919919545248,-3.00546686690667,0.00265173484649975,0.0100335913110801
"g111",36.9679853333067,6.35856864654024,1.93008715631599,3.29444638068936,0.000986157569844339,0.00432483560751011
"g112",670.639884223199,-2.20710122575495,0.52352614750856,-4.21583761624601,2.48852783991643e-05,0.000191911892739318
"g1120",23.1632137587405,8.26281939930315,2.50809643644565,3.294458410464,0.000986115360550516,0.00432483560751011
"g1127",71.0910398532532,3.79945312823479,1.60699094738645,2.36432764877367,0.0180628297462407,0.0488156018864796
"g1129",314.961256446286,-1.95113342395308,0.636235188010371,-3.06668581166447,0.00216446234036849,0.00852666982569404
"g113",2058.52255611493,-2.69171178705434,0.884363936546553,-3.04366977871745,0.00233711524472629,0.00906940244222143
"g114",128.708653974947,10.7536141086238,1.48519876314043,7.24052185842487,4.46961542790527e-13,1.89179071599711e-11
"g116",84.0900411513201,-1.82459018119964,0.533414215845719,-3.42058784148972,0.000624859524924539,0.00297707941194414
"g118",156.811971678912,11.1419291805388,2.0915328945545,5.32715942911914,9.97605945331725e-08,1.50053125661466e-06
"g1181",642.042138379423,-1.41011922118224,0.382668681422726,-3.6849611416841,0.000228737535436879,0.00127700096470896
"g1182",228.444884991709,-1.97104030801113,0.54164258245229,-3.63900544725866,0.000273693010800683,0.00149511483747274
"g1185",346.777145938835,1.11802320596707,0.399542511861147,2.79825844003209,0.00513789844534783,0.0174197392719542
"g1186",8784.06104020642,-3.22871179919104,0.67333698365239,-4.79509053799109,1.62601375764056e-06,1.7720628975484e-05
