"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g1000",28.1152764782745,-6.43032426737934,1.78542149055758,-3.60157212254187,0.000316298645700849,0.00684285118869886
"g101",19.0673244362829,-7.69821460998473,2.24947746743469,-3.42222348142202,0.000621112392377699,0.0117218445114685
"g1021",185.003858212668,-5.4360940096727,1.90740788220439,-2.84999032477008,0.0043720559028559,0.0410371808024676
"g1031",323.039702546053,-1.82889208021801,0.294447883715931,-6.21125904230454,5.25617422781899e-10,1.86489061603018e-07
"g1035",99.4141331959987,-7.26929628050328,2.35533475826771,-3.08631130033069,0.00202656531033619,0.0250245283634688
"g1036",190.486158062554,-3.59090468551141,1.00943819772203,-3.55732990252886,0.000374643536675452,0.00791211469121729
"g1075",170.374807572348,-1.45740566541987,0.400970850255422,-3.63469230865908,0.000278312593496773,0.00617158176079094
"g1095",165.789780656863,2.7725989543911,0.624572221324228,4.43919671693465,9.02952572393472e-06,0.00053394595447534
"g110",365.479431621997,0.725202758104479,0.260579658586404,2.78303671913061,0.00538527109738518,0.0457103872093842
"g114",128.708653974947,-7.34539920853442,1.49263676049884,-4.9210895798115,8.60637244210915e-07,7.63385235615081e-05
"g1147",212.214629575825,2.23179518864298,0.6587809162727,3.38776539136895,0.000704645095326051,0.0127555142766165
"g1186",8784.06104020642,2.694381167563,0.673362750648019,4.00138137277423,6.29737645384272e-05,0.00210783883568245
"g1189",21.0436799520491,-2.62623846969622,0.806608840249566,-3.2559009257618,0.00113033186029114,0.0168504934466932
"g12",13.7888613823814,-7.30366881604199,2.41416906159646,-3.02533444414707,0.00248358330944595,0.0283254836522326
"g1216",6.90831966510505,-5.70032873404821,1.87021237790791,-3.04795797599459,0.00230402145610431,0.0272729229040879
"g1293",666.570460437832,1.65106302368915,0.544209432077872,3.03387432552418,0.00241434983146244,0.0278120558507427
"g1297",287.171957112594,-2.73717988390978,0.76383211362862,-3.58348364132882,0.000339042006828478,0.00724651229052676
"g1302",380.044720980118,1.29027233628121,0.346395604966549,3.724851925895,0.000195429901346255,0.0048829949998346
"g1307",271.206484621625,1.57172813578742,0.464601076573738,3.38296275027672,0.000717083576997851,0.0128495582383251
"g1309",23.0787130447557,-3.33686013094216,1.07990206915063,-3.08996549434033,0.00200179749981913,0.0250083715822475
"g1323",462.869603089602,2.91472330428378,0.784560356577559,3.71510398129024,0.000203120150794486,0.00493609791108792
"g1327",26.0356379291567,-6.51177558934997,2.29057973163037,-2.84285043625837,0.00447120469591806,0.0412998125842016
"g1328",17.2423299050103,-7.23940153515153,2.39362558839407,-3.02445026083155,0.00249085425577694,0.0283254836522326
"g1339",927.821993177067,-2.14650683298659,0.518685422465944,-4.13835966852823,3.49797718592597e-05,0.00137898033951837
"g1341",184.363019264166,1.1229933933798,0.31643198595624,3.54892502408116,0.000386807199641697,0.00807289379016906
"g1343",6976.52558246906,1.65848398442109,0.559499743364252,2.96422653288218,0.00303444815056039,0.0312971570877566
"g1367",118.279405359852,-2.06766034322968,0.479083697967838,-4.31586453891087,1.58979453621743e-05,0.00077337446968483
"g1398",15.4049371249336,-7.1879605920351,2.40323947314568,-2.99094645887559,0.00278114251268865,0.0300838220579857
"g140",743.557681346357,-1.25722304067182,0.452800412056241,-2.77655012494924,0.00549391630520649,0.0464105120258872
"g1401",32.0896164718478,-6.67591090574339,2.10134250190951,-3.17697419610412,0.00148820276485145,0.0206255601941131
"g1447",58.6603663434389,-5.48606908976395,1.8450160374632,-2.97345333502196,0.00294469179020684,0.0310945430703984
