"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g1031",323.039702546053,1.64747296376896,0.272277753022789,6.05070721158431,1.44211338315603e-09,3.07788199205014e-07
"g105",59.5222939560848,1.97660962057126,0.69921579809786,2.8268949671166,0.00470017415060341,0.0377530117258145
"g1075",170.374807572348,1.2564040068547,0.371060716831111,3.38597957117233,0.000709246632974935,0.00904576266841404
"g1095",165.789780656863,-2.70824008959549,0.568769400672597,-4.76157839432443,1.92084652626536e-06,8.69619609163773e-05
"g114",128.708653974947,6.54568842992926,1.48748933195273,4.40049436948653,1.08004530257906e-05,0.000358575040456248
"g1147",212.214629575825,-2.05041542824776,0.600170921221186,-3.41638582568398,0.000634582678777366,0.00838856449361889
"g115",160.069914453863,-1.4112121814826,0.490395091289997,-2.87770454180194,0.00400580125424091,0.0334338942672398
"g118",156.811971678912,5.95222574971071,2.00876390723738,2.96312858283913,0.00304529328811314,0.0274076395930183
"g1273",373.87256224694,1.21876456394072,0.245905970227149,4.95622193643739,7.18771100045604e-07,5.0865549956017e-05
"g1274",158.023792930289,4.84526092979452,1.00424223038332,4.82479304614095,1.40148715263639e-06,7.08917865779396e-05
"g1284",27.9093614984419,2.6535392552487,0.857316120216331,3.09517013931701,0.00196700028905669,0.0204076279989631
"g1297",287.171957112594,3.71274957548253,0.719432959542958,5.16066094308658,2.4607950405853e-07,2.29776736914652e-05
"g1307",271.206484621625,-2.11474171161561,0.425540966501871,-4.96953731388,6.71128551261876e-07,5.01333027792621e-05
"g1309",23.0787130447557,2.81722643982525,1.01789642832258,2.76769459194176,0.00564543318637061,0.0431117996606727
"g1323",462.869603089602,-2.58088093125133,0.715209782557869,-3.608564919262,0.000307895472237862,0.00515025196129512
"g1339",927.821993177067,2.32503688487933,0.474144333497194,4.90364794139861,9.4073031342671e-07,5.4055811086904e-05
"g1343",6976.52558246906,-1.53022101435803,0.510728455658881,-2.99615382186591,0.00273408477619717,0.0255295165977411
"g1358",237.538228008971,1.03768500100745,0.377665637189773,2.74762885161834,0.00600279170726057,0.0443973840633912
"g1367",118.279405359852,2.16089621386914,0.443745675074347,4.86967273203754,1.11783230987344e-06,6.18533878129969e-05
"g140",743.557681346357,1.46300637045642,0.413758884507073,3.53589113185896,0.000406402136985841,0.00636835036887919
"g1408",331.822324344343,-2.069060542646,0.727029760315507,-2.84590900618442,0.00442848474041084,0.035957370663988
"g1410",317.150471143135,2.73291991525868,0.678255542261167,4.02933665112073,5.59344673315275e-05,0.00144079472747073
"g1411",23.9411217187512,-4.84434191232327,1.65949498981194,-2.91916633799073,0.003509688926808,0.0304853212595997
"g1447",58.6603663434389,5.48481081396289,1.78116706184808,3.0793354152148,0.00207462964692841,0.0212412460965035
"g1448",170.69133770497,2.99299626833443,0.829870437089147,3.60658258755748,0.000310256142246694,0.00515025196129512
"g1456",3099.73055550649,-0.908550386562497,0.167862043463691,-5.41248258281224,6.215690235263e-08,7.73853434290243e-06
"g146",796.186693520811,2.7653031686187,0.616092619804299,4.48845365084408,7.17420284727335e-06,0.000257984561215492
"g1469",1638.61821432365,-1.7713895541288,0.614686559025922,-2.88177694488045,0.0039543955649137,0.0331902638987701
"g1472",27.2608724722131,6.49405318690061,1.69511469180317,3.83104058875957,0.000127602451351015,0.00272340089026309
"g1478",578.811020178856,6.4837820040186,2.28935327767211,2.83214568378522,0.00462367773275687,0.0373393217985879
"g1481",121.517535225794,7.84911570248469,1.63936970056477,4.78788628323473,1.68547102662561e-06,8.12288294767312e-05
"g1493",37.9166649768436,-1.89292118507192,0.510618491196435,-3.70711444592734,0.000209634222434142,0.0039149191039576
"g1508",249.699153647926,-3.27354471188754,0.662932684616166,-4.93797453022384,7.8938149177871e-07,5.1275476031191e-05
"g1525",550.256451136658,-3.7034493283466,0.729481308817353,-5.07682552463297,3.83792995729533e-07,3.37286315070542e-05
"g1527",392.841374588788,2.39671786075868,0.477019463983498,5.02436072680168,5.05112193815634e-07,3.97177693452925e-05
"g1534",24.641150326786,4.25992177123339,1.3183250942704,3.23131357337239,0.00123222676311481,0.0141055933608021
"g1544",63.907655638832,2.8973885376146,0.589166385180953,4.91777638794635,8.75328190568678e-07,5.23096126683842e-05
"g1547",242.775550166951,4.07105012760869,0.929818481114979,4.3783278245093,1.19593366521102e-05,0.000380154233154312
"g1551",444.795006315062,-5.24747663958592,0.674161221675546,-7.78371177526935,7.04271061163324e-15,5.26090482689003e-12
