"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g1000",28.1152764782745,5.47142153535323,1.49642849506195,3.65632006701845,0.000255861858528929,0.00613376941932866
"g101",19.0673244362829,7.68286990077943,2.24949518480882,3.4153751262341,0.000636942267380639,0.0129877653141753
"g1021",185.003858212668,5.3756119976169,1.90830468059311,2.81695687920555,0.00484810342186739,0.0450289815203809
"g1030",9.49069640812415,6.24962826110036,2.2624629513438,2.76231186786434,0.0057393627424709,0.0490022577870491
"g1031",323.039702546053,1.78991743847474,0.297541971390441,6.01568051092184,1.79132562634025e-09,4.36530506409698e-07
"g1035",99.4141331959987,7.28475649218431,2.35524524823076,3.09299275634101,0.00198148971738865,0.0278981171321228
"g1036",190.486158062554,3.50171730246104,1.00855087262269,3.47202842961702,0.000516541631859881,0.0109088673204694
"g1070",12.2878489762481,3.95161830702189,1.29322769229354,3.05562456678739,0.00224592286962016,0.0297333370948221
"g1075",170.374807572348,1.41559159165286,0.401477518708822,3.52595481860478,0.000421958949138708,0.00947538197179833
"g1095",165.789780656863,-2.49996145096544,0.623579596427975,-4.00904947064636,6.09636452259948e-05,0.00212057856139049
"g114",128.708653974947,7.39170632936226,1.49235387552911,4.95305198758007,7.30584456645358e-07,6.17169917185174e-05
"g1147",212.214629575825,-2.23004155360453,0.658844534567106,-3.38477658476712,0.000712362100807257,0.0137361996394791
"g1186",8784.06104020642,-2.68663927014159,0.67335859485597,-3.98990863214014,6.60987522391793e-05,0.00225498435523662
"g1189",21.0436799520491,2.57109735160767,0.807037090721453,3.18584781439132,0.00144330497825216,0.0226586108975163
"g12",13.7888613823814,7.11101911898779,2.41485242206701,2.94470132170688,0.00323266559933385,0.0358573599066008
"g1293",666.570460437832,-1.65837908282322,0.544107007907278,-3.04789142341983,0.00230453177390665,0.0298411632621197
"g1297",287.171957112594,2.58173735330941,0.743300791812472,3.47334131989026,0.000514021211686013,0.0109088673204694
"g1302",380.044720980118,-1.20865457763386,0.346774338002942,-3.48542105103409,0.000491363196311591,0.0107614606204539
"g1307",271.206484621625,-1.55529608497725,0.464540942423624,-3.34802800558954,0.00081388786328335,0.0153599688240922
"g1309",23.0787130447557,3.33035175915043,1.07977721340295,3.08429527666613,0.00204034980336154,0.0282435910909939
"g1323",462.869603089602,-2.89361141506611,0.784515636616673,-3.68840502344247,0.000225664231061393,0.00556011591531821
"g1327",26.0356379291567,6.71291023511566,2.28934213278567,2.93224421941136,0.00336521999619792,0.0366251550506448
"g1328",17.2423299050103,7.23348729286959,2.39361273335611,3.02199566039551,0.00251114148179609,0.0313715844275089
"g1339",927.821993177067,2.15023901195494,0.518638557657468,4.14592972351865,3.38437625718858e-05,0.00130519206092447
"g1341",184.363019264166,-0.953189878702604,0.315103766140769,-3.02500312953028,0.00248630554658011,0.0312816031179653
"g1343",6976.52558246906,-1.67507289639889,0.559500596243908,-2.99387151263849,0.00275461920573671,0.0330945073302213
"g1358",237.538228008971,1.16867234599841,0.414404025550036,2.82012787990473,0.00480045147537266,0.0450289815203809
"g1367",118.279405359852,2.0182214793055,0.481282879769997,4.19342046878958,2.74779441975369e-05,0.00114258391182082
"g1370",853.789966952024,-1.07997883722267,0.374080975349868,-2.8870188766285,0.00388910896954219,0.0400888360013106
"g1398",15.4049371249336,7.20135894661915,2.40315339462723,2.99662891379275,0.00272982789651339,0.0330945073302213
"g140",743.557681346357,1.31250565328166,0.452805391666248,2.8986087123474,0.00374822342450487,0.0395794544944741
"g1401",32.0896164718478,6.62001349916772,2.10165552648765,3.14990416637463,0.00163324027433017,0.0243476323248884
"g1456",3099.73055550649,-1.51054556300217,0.184244645358219,-8.19858596197071,2.43231104276106e-16,2.87457328697189e-13
"g1460",2290.46974548724,-3.27549547937791,0.833026069091719,-3.93204438721745,8.42265086656859e-05,0.00276699678468383
"g1461",86.0576570485028,2.20569555872243,0.592746282067408,3.72114617240499,0.000198320596278872,0.00525105578804057
"g1469",1638.61821432365,-2.23876496903964,0.673600520431784,-3.32357963085386,0.000888700463167377,0.015924794158171
"g1472",27.2608724722131,5.41423296501265,1.75653241284245,3.08234162115532,0.00205378988203958,0.0282435910909939
"g1474",25.3194345456942,6.31748072014513,2.20101301103377,2.87026050662823,0.00410133752534109,0.041471361559766
"g1481",121.517535225794,6.38337558770335,1.68461161673801,3.78922686052928,0.000151116864788203,0.00446802196890453
"g1482",35.2124537653025,2.91786012472346,0.964276055951897,3.0259593263913,0.00247845640289594,0.0312816031179653
"g1502",1190.57951205099,-3.41573620268741,1.19120540447511,-2.86746197578955,0.00413778522890563,0.041471361559766
"g1503",577.379554638599,-1.47381384280899,0.46447260309363,-3.17309101331837,0.00150825235544485,0.0230658592979238
"g1508",249.699153647926,-2.67551963665467,0.724511638794612,-3.69285942887818,0.000221746609057716,0.00554054203476602
"g1525",550.256451136658,-3.38985270202671,0.798858633343835,-4.24336992871641,2.20188019012619e-05,0.00104873091432658
"g1527",392.841374588788,1.94667083920172,0.525100522350487,3.70723462716798,0.000209534798451975,0.00531021046362577
"g1534",24.641150326786,4.14352743399911,1.37499987045934,3.01347478135755,0.00258274505860238,0.0320404876500742
"g1538",53.3711949683059,6.23854928368729,2.25698543134188,2.76410702393333,0.00570788144743691,0.0490022577870491
"g1544",63.907655638832,3.65616003535027,0.614826136080447,5.94665682018416,2.73674339163761e-09,4.85498277676512e-07
"g1551",444.795006315062,-4.56848698527031,0.735324782328189,-6.21288319809587,5.20211187428973e-10,2.3071366162475e-07
"g1554",387.845336760829,-0.968613710625534,0.323462946860212,-2.99451210726813,0.00274884146147733,0.0330945073302213
"g1556",32.8457204292826,4.03835065577941,1.28832624390316,3.13457144484202,0.00172105338724166,0.025025809089891
"g1562",1053.27891812576,-0.945524864777855,0.307808181946365,-3.07179899767126,0.00212772949498768,0.0288136803367034
"g1563",71.5838655706279,2.52118198479628,0.60225596876061,4.18622996793979,2.83625994439134e-05,0.00114352844121596
"g1578",213.325547967058,-3.32896520633661,1.20188511349729,-2.76978653695932,0.00560930413644462,0.0490022577870491
"g1579",16.0756456433744,7.49441672717479,2.68950273016114,2.78654363988162,0.00532734444538991,0.0476490573911788
"g1588",35980.7183792723,-2.53189260628405,0.559228840610616,-4.52747144356773,5.96936647793567e-06,0.000365160556270962
"g1590",37.8252202764207,7.19233760852528,2.52760783023788,2.84551168202719,0.00443401330092747,0.0434582298113002
"g1602",13.3894388995137,5.75480894988509,2.08359268991431,2.76196445578899,0.00574547329182988,0.0490022577870491
"g1616",288.617441485404,-1.65489567064549,0.579032821546342,-2.85803431008625,0.00426274297321987,0.0420117001916225
"g1617",801.037823776583,-1.18265550888618,0.35822928944933,-3.30139255420505,0.000962061751587089,0.0168979955179752
"g1626",115.644047480445,1.60594571668098,0.556580904034736,2.88537695964638,0.00390945243981214,0.0400888360013106
"g1687",8005.9253117096,-3.9012517941038,1.04610307546256,-3.72931873121468,0.000191998167665702,0.00516067802180234
"g173",77.4878426790404,1.95969937633258,0.506156638232029,3.87172513073755,0.000108067778971821,0.00342343285528591
"g1827",218.337975556923,5.72924604701406,1.93323760352752,2.96354986917287,0.00304112780713107,0.0345830816016059
"g1834",910.481235809842,-1.16821526585379,0.219892285510274,-5.31267053386104,1.08030249641774e-07,1.27763775243005e-05
"g1847",4689.82742421096,-2.10236480732413,0.306435046183683,-6.86071920789351,6.85147191065982e-12,4.05150372317018e-09
"g1881",46.7908512799441,2.94244820551554,0.96532610197359,3.04813906875589,0.00230263338074413,0.0298411632621197
